"","chr","start","end","meth.diff","strand","pvalue","qvalue","intron-start","intron-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product"
"520","NC_035784.1",65903451,65903451,-51.962962962963,"+",1.46799592309184e-11,4.03559948595133e-10,65903418,65904185,65892981,65914112,"111134678",65901633,65914112,"XM_022483937.1","Q8BLD6","ANR55_MOUSE",2e-83,"inversin-like"
"521","NC_035784.1",65903451,65903451,-51.962962962963,"+",1.46799592309184e-11,4.03559948595133e-10,65903418,65904185,65892981,65914112,"111134678",65901633,65914112,"XM_022483935.1","Q8BLD6","ANR55_MOUSE",4e-83,"inversin-like"
"522","NC_035784.1",65903451,65903451,-51.962962962963,"+",1.46799592309184e-11,4.03559948595133e-10,65903418,65904185,65892981,65914112,"111134678",65898516,65914112,"XM_022483936.1","Q8BLD6","ANR55_MOUSE",6e-83,"inversin-like"
"523","NC_035784.1",69554491,69554491,-72.7218864794407,"+",7.57016961234789e-27,1.48949895523585e-24,69553691,69554809,69540157,69562366,"111135588",69540157,69562366,"XM_022485787.1","Q62824","EXOC4_RAT",0,"exocyst complex component 4-like"
"524","NC_035784.1",69554491,69554491,-72.7218864794407,"+",7.57016961234789e-27,1.48949895523585e-24,69553691,69554809,69540157,69562366,"111135588",69540157,69562366,"XM_022485790.1","Q62824","EXOC4_RAT",0,"exocyst complex component 4-like"
"525","NC_035784.1",69554491,69554491,-72.7218864794407,"+",7.57016961234789e-27,1.48949895523585e-24,69553691,69554809,69540157,69562366,"111135588",69540157,69562366,"XM_022485797.1","O35382","EXOC4_MOUSE",0,"exocyst complex component 4-like"
"526","NC_035784.1",69554491,69554491,-72.7218864794407,"+",7.57016961234789e-27,1.48949895523585e-24,69553691,69554809,69540157,69562366,"111135588",69540157,69562366,"XM_022485793.1","Q62824","EXOC4_RAT",0,"exocyst complex component 4-like"
"527","NC_035784.1",69554491,69554491,-72.7218864794407,"+",7.57016961234789e-27,1.48949895523585e-24,69553691,69554809,69540157,69562366,"111135588",69540157,69562366,"XM_022485796.1","Q62824","EXOC4_RAT",0,"exocyst complex component 4-like"
"528","NC_035784.1",69554491,69554491,-72.7218864794407,"+",7.57016961234789e-27,1.48949895523585e-24,69553691,69554809,69540157,69562366,"111135588",69540157,69562366,"XM_022485791.1","O35382","EXOC4_MOUSE",0,"exocyst complex component 4-like"
"529","NC_035784.1",69554491,69554491,-72.7218864794407,"+",7.57016961234789e-27,1.48949895523585e-24,69553691,69554809,69540157,69562366,"111135588",69540157,69562366,"XM_022485792.1","Q62824","EXOC4_RAT",0,"exocyst complex component 4-like"
"530","NC_035784.1",69554491,69554491,-72.7218864794407,"+",7.57016961234789e-27,1.48949895523585e-24,69553691,69554809,69540157,69562366,"111135588",69540157,69562366,"XM_022485789.1","Q62824","EXOC4_RAT",0,"exocyst complex component 4-like"
"531","NC_035784.1",69554491,69554491,-72.7218864794407,"+",7.57016961234789e-27,1.48949895523585e-24,69553691,69554809,69540157,69562366,"111135588",69540157,69562366,"XM_022485795.1","Q62824","EXOC4_RAT",0,"exocyst complex component 4-like"
"532","NC_035784.1",69554491,69554491,-72.7218864794407,"+",7.57016961234789e-27,1.48949895523585e-24,69553691,69554809,69540157,69562366,"111135588",69540157,69562366,"XM_022485788.1","Q62824","EXOC4_RAT",0,"exocyst complex component 4-like"
"533","NC_035784.1",75291847,75291847,-75.6345177664975,"+",1.2178781526645e-42,1.08906420207973e-39,75291724,75294827,75269145,75335182,"111134646",75269145,75335182,"XM_022483877.1","P49746","TSP3_HUMAN",3e-131,"uncharacterized LOC111134646"
"534","NC_035784.1",75291847,75291847,-75.6345177664975,"+",1.2178781526645e-42,1.08906420207973e-39,75291724,75294827,75269145,75335182,"111134646",75278462,75335182,"XM_022483878.1","P49746","TSP3_HUMAN",3e-131,"uncharacterized LOC111134646"
"535","NC_035784.1",75314858,75314858,-51.8969794250693,"+",3.88168413132208e-29,9.74288674326729e-27,75314813,75315123,75269145,75335182,"111134646",75269145,75335182,"XM_022483877.1","P49746","TSP3_HUMAN",3e-131,"uncharacterized LOC111134646"
"536","NC_035784.1",75314858,75314858,-51.8969794250693,"+",3.88168413132208e-29,9.74288674326729e-27,75314813,75315123,75269145,75335182,"111134646",75278462,75335182,"XM_022483878.1","P49746","TSP3_HUMAN",3e-131,"uncharacterized LOC111134646"
"537","NC_035784.1",76218383,76218383,63.8339920948617,"+",5.35528077919722e-25,8.42959725773957e-23,76217988,76218545,76212133,76220093,"111138362",76212133,76220093,"XM_022490290.1","Q15696","U2AFM_HUMAN",7e-66,"U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2-like"
"538","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",0.035,"putative ankyrin repeat protein RF_0381"
"539","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",0.23,"putative ankyrin repeat protein RF_0381"
"540","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",0.61,"putative ankyrin repeat protein RF_0381"
"541","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",1e-13,"putative ankyrin repeat protein RF_0381"
"542","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",0.11,"putative ankyrin repeat protein RF_0381"
"543","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",2.4,"putative ankyrin repeat protein RF_0381"
"544","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",9e-07,"putative ankyrin repeat protein RF_0381"
"545","NC_035784.1",79841167,79841167,51.3280145815151,"+",5.63990812562758e-51,9.63769148639438e-48,79840214,79841172,79823553,79844002,"111132625",NA,NA,NA,NA,NA,NA,NA
"546","NC_035784.1",81784752,81784752,51.7203107658158,"+",4.74747850642396e-12,1.41022780181074e-10,81784745,81785265,81781847,81792574,"111132665",81781847,81792574,"XM_022480491.1","P27446","FYN_XIPHE",7e-107,"tyrosine-protein kinase SRK2-like"
"547","NC_035784.1",82548251,82548251,-57.1286750668194,"+",5.19737080945494e-19,4.01204871039206e-17,82547216,82550139,82518183,82566248,"111138265",82537762,82566248,"XM_022490143.1","Q5R939","F204A_PONAB",2e-12,"protein FAM204A-like"
"548","NC_035784.1",82548251,82548251,-57.1286750668194,"+",5.19737080945494e-19,4.01204871039206e-17,82547216,82550139,82518183,82566248,"111138265",82536685,82547216,"XM_022490144.1","Q5R939","F204A_PONAB",2e-12,"protein FAM204A-like"
"549","NC_035784.1",82548251,82548251,-57.1286750668194,"+",5.19737080945494e-19,4.01204871039206e-17,82547216,82550139,82518183,82566248,"111138265",82518183,82547216,"XM_022490145.1","Q5R939","F204A_PONAB",7e-13,"protein FAM204A-like"
"550","NC_035784.1",82548251,82548251,-57.1286750668194,"+",5.19737080945494e-19,4.01204871039206e-17,82547216,82550139,82518183,82566248,"111138265",82537763,82547216,"XM_022490142.1","Q5R939","F204A_PONAB",1e-12,"protein FAM204A-like"
"551","NC_035784.1",85967659,85967659,-58.4541062801932,"+",7.49613059936441e-13,2.51880491848493e-11,85967054,85968172,85931610,86013571,"111136260",85931616,86013571,"XM_022486979.1","A1Z9A8","PTCD3_DROME",7e-18,"protein PTCD3 homolog"
"552","NC_035784.1",85967659,85967659,-58.4541062801932,"+",7.49613059936441e-13,2.51880491848493e-11,85967054,85968172,85931610,86013571,"111136260",85931610,86013571,"XM_022486980.1","A1Z9A8","PTCD3_DROME",6e-18,"protein PTCD3 homolog"
"553","NC_035784.1",86309405,86309405,-50.4385964912281,"+",1.34320633885362e-06,1.39533285668577e-05,86307926,86310480,86307820,86345109,"111136917",86307847,86345109,"XM_022488086.1","Q9VB74","NKAP_DROME",5e-46,"NF-kappa-B-activating protein-like"
"554","NC_035784.1",86309405,86309405,-50.4385964912281,"+",1.34320633885362e-06,1.39533285668577e-05,86307926,86310480,86307820,86345109,"111136917",86310481,86345109,"XM_022488089.1","Q9VB74","NKAP_DROME",5e-46,"NF-kappa-B-activating protein-like"
"555","NC_035784.1",86309405,86309405,-50.4385964912281,"+",1.34320633885362e-06,1.39533285668577e-05,86307926,86310480,86307820,86345109,"111136917",86307820,86345109,"XM_022488088.1","Q9VB74","NKAP_DROME",5e-46,"NF-kappa-B-activating protein-like"
"556","NC_035784.1",87874189,87874189,52.3349436392915,"+",1.28880163234608e-14,5.56785523778278e-13,87867721,87875476,87859893,87957463,"111136988",87859893,87957463,"XM_022488197.1","Q5R5S4","PSMD1_PONAB",3e-13,"26S proteasome non-ATPase regulatory subunit 1-like"
"557","NC_035784.1",87874189,87874189,52.3349436392915,"+",1.28880163234608e-14,5.56785523778278e-13,87867721,87875476,87859893,87957463,"111136988",87859893,87957463,"XM_022488197.1","Q5R5S4","PSMD1_PONAB",0,"26S proteasome non-ATPase regulatory subunit 1-like"
"558","NC_035784.1",91582933,91582933,-53.8045112781955,"+",4.0289322734019e-20,3.57333786257541e-18,91581415,91583148,91574915,91584275,"111135526",91574915,91581297,"XM_022485675.1","P23919","KTHY_HUMAN",1e-62,"thymidylate kinase-like"
"559","NC_035784.1",91582933,91582933,-53.8045112781955,"+",4.0289322734019e-20,3.57333786257541e-18,91581415,91583148,91574915,91584275,"111135526",91574915,91584275,"XM_022485674.1","P23919","KTHY_HUMAN",2e-65,"thymidylate kinase-like"
"560","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94936011,95024359,"XM_022484069.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like"
"561","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94929877,95024359,"XM_022484073.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like"
"562","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94977373,95024359,"XM_022484070.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like"
"563","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94955328,95024359,"XM_022484075.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like"
"564","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",95014378,95024359,"XM_022484076.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like"
"565","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94936009,95024359,"XM_022484067.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like"
"566","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94972610,95024354,"XM_022484072.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like"
"567","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94980660,95024359,"XM_022484074.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like"
"568","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",95002124,95024359,"XM_022484063.1","P49701","VDR_COTJA",5e-39,"nuclear hormone receptor HR96-like"
"569","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94984627,95024354,"XM_022484071.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like"
"570","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94936009,95024359,"XM_022484064.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like"
"571","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94952690,95024359,"XM_022484068.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like"
"572","NC_035784.1",95098214,95098214,-50.6696428571429,"+",2.57769232640659e-10,5.71703707002426e-09,95097529,95098886,95090831,95100453,"111133672",95090831,95100453,"XM_022482270.1","P62597","POTE1_CHICK",2e-56,"protection of telomeres protein 1-like"
"573","NC_035784.1",96552801,96552801,50.0833333333333,"+",6.84769561146376e-18,4.60991458405232e-16,96552758,96553076,96544978,96559193,"111136507",96544978,96559193,"XM_022487401.1","Q2TAF4","INT6A_XENLA",0,"integrator complex subunit 6-like"
"574","NC_035784.1",96552801,96552801,50.0833333333333,"+",6.84769561146376e-18,4.60991458405232e-16,96552758,96553076,96544978,96559193,"111136507",96544978,96559193,"XM_022487401.1","Q2TAF4","INT6A_XENLA",6e-09,"integrator complex subunit 6-like"
"575","NC_035785.1",12703932,12703932,56.1190476190476,"+",6.22713023405873e-30,1.70351890143369e-27,12703920,12704422,12689829,12707130,"111100321",12689829,12707130,"XM_022432056.1","B5DF93","PATL1_RAT",2e-51,"protein PAT1 homolog 1-like"
"576","NC_035785.1",12703932,12703932,56.1190476190476,"+",6.22713023405873e-30,1.70351890143369e-27,12703920,12704422,12689829,12707130,"111100321",12689829,12707130,"XM_022432057.1","B5DF93","PATL1_RAT",3e-06,"protein PAT1 homolog 1-like"
"577","NC_035785.1",12703932,12703932,56.1190476190476,"+",6.22713023405873e-30,1.70351890143369e-27,12703920,12704422,12689829,12707130,"111100321",12689829,12707130,"XM_022432057.1","B5DF93","PATL1_RAT",1e-51,"protein PAT1 homolog 1-like"
"578","NC_035785.1",12703932,12703932,56.1190476190476,"+",6.22713023405873e-30,1.70351890143369e-27,12703920,12704422,12689829,12707130,"111100321",12689829,12707130,"XM_022432056.1","B5DF93","PATL1_RAT",7e-06,"protein PAT1 homolog 1-like"
"579","NC_035786.1",8624214,8624214,60.4520547945206,"+",2.41710871636088e-20,2.19448846526367e-18,8623812,8624263,8622458,8628493,"111104374",8622458,8628493,"XM_022438280.1","F6YVB9","E2F7_XENTR",3e-61,"transcription factor E2F7-like"
"580","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118770,"XM_022439644.1","Q90XC2","NEK8_DANRE",4e-136,"serine/threonine-protein kinase Nek9-like"
"581","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439642.1","Q90XC2","NEK8_DANRE",1e-08,"serine/threonine-protein kinase Nek9-like"
"582","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439645.1","Q90XC2","NEK8_DANRE",8e-137,"serine/threonine-protein kinase Nek9-like"
"583","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439645.1","Q90XC2","NEK8_DANRE",2e-06,"serine/threonine-protein kinase Nek9-like"
"584","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439645.1","Q90XC2","NEK8_DANRE",1.3,"serine/threonine-protein kinase Nek9-like"
"585","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118773,"XM_022439643.1","Q90XC2","NEK8_DANRE",2e-137,"serine/threonine-protein kinase Nek9-like"
"586","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118773,"XM_022439643.1","Q90XC2","NEK8_DANRE",2e-06,"serine/threonine-protein kinase Nek9-like"
"587","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439642.1","Q90XC2","NEK8_DANRE",2e-06,"serine/threonine-protein kinase Nek9-like"
"588","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439642.1","Q90XC2","NEK8_DANRE",1.3,"serine/threonine-protein kinase Nek9-like"
"589","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118770,"XM_022439644.1","Q90XC2","NEK8_DANRE",2e-06,"serine/threonine-protein kinase Nek9-like"
"590","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118770,"XM_022439644.1","Q90XC2","NEK8_DANRE",1.3,"serine/threonine-protein kinase Nek9-like"
"591","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118773,"XM_022439643.1","Q90XC2","NEK8_DANRE",1e-08,"serine/threonine-protein kinase Nek9-like"
"592","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439645.1","Q90XC2","NEK8_DANRE",1e-08,"serine/threonine-protein kinase Nek9-like"
"593","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118770,"XM_022439644.1","Q90XC2","NEK8_DANRE",9e-09,"serine/threonine-protein kinase Nek9-like"
"594","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439642.1","Q90XC2","NEK8_DANRE",3e-136,"serine/threonine-protein kinase Nek9-like"
"595","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118773,"XM_022439643.1","Q90XC2","NEK8_DANRE",1.3,"serine/threonine-protein kinase Nek9-like"
"596","NC_035786.1",41858572,41858572,-50.2873867202652,"+",5.05244911024724e-29,1.25177514390185e-26,41858066,41858587,41850385,41933795,"111103279",41850385,41933795,"XM_022436416.1","Q9IBG7","KCP_XENLA",1e-08,"uncharacterized LOC111103279"
"597","NC_035786.1",41858572,41858572,-50.2873867202652,"+",5.05244911024724e-29,1.25177514390185e-26,41858066,41858587,41850385,41933795,"111103279",41850385,41933795,"XM_022436416.1","Q9IBG7","KCP_XENLA",4e-60,"uncharacterized LOC111103279"
"598","NC_035786.1",41858572,41858572,-50.2873867202652,"+",5.05244911024724e-29,1.25177514390185e-26,41858066,41858587,41850385,41933795,"111103279",41850385,41933795,"XM_022436416.1","Q9IBG7","KCP_XENLA",0,"uncharacterized LOC111103279"
"599","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",1e-06,"uncharacterized LOC111104287"
"600","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610992,"XM_022438154.1","O70244","CUBN_RAT",1e-10,"uncharacterized LOC111104287"
"601","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42616874,"XM_022438152.1","O70244","CUBN_RAT",0.009,"uncharacterized LOC111104287"
"602","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",7e-04,"uncharacterized LOC111104287"
"603","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610992,"XM_022438154.1","O70244","CUBN_RAT",1.5,"uncharacterized LOC111104287"
"604","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42623146,"XM_022438149.1","O70244","CUBN_RAT",1e-06,"uncharacterized LOC111104287"
"605","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610992,"XM_022438154.1","O70244","CUBN_RAT",0.84,"uncharacterized LOC111104287"
"606","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42616874,"XM_022438152.1","O70244","CUBN_RAT",0.007,"uncharacterized LOC111104287"
"607","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",0.11,"uncharacterized LOC111104287"
"608","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42623146,"XM_022438149.1","O70244","CUBN_RAT",1,"uncharacterized LOC111104287"
"609","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",0.002,"uncharacterized LOC111104287"
"610","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",0.94,"uncharacterized LOC111104287"
"611","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42617134,"XM_022438150.1","O70244","CUBN_RAT",3.4,"uncharacterized LOC111104287"
"612","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",0.01,"uncharacterized LOC111104287"
"613","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42617134,"XM_022438150.1","O70244","CUBN_RAT",0.85,"uncharacterized LOC111104287"
"614","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42623146,"XM_022438149.1","O70244","CUBN_RAT",4.3,"uncharacterized LOC111104287"
"615","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",4,"uncharacterized LOC111104287"
"616","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42616874,"XM_022438152.1","O70244","CUBN_RAT",1.5,"uncharacterized LOC111104287"
"617","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42623146,"XM_022438149.1","O70244","CUBN_RAT",7e-04,"uncharacterized LOC111104287"
"618","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42616874,"XM_022438152.1","O70244","CUBN_RAT",3.8,"uncharacterized LOC111104287"
"619","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",4e-04,"uncharacterized LOC111104287"
"620","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610992,"XM_022438154.1","O70244","CUBN_RAT",0.001,"uncharacterized LOC111104287"
"621","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",3.8,"uncharacterized LOC111104287"
"622","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42617134,"XM_022438150.1","O70244","CUBN_RAT",0.009,"uncharacterized LOC111104287"
"623","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42616874,"XM_022438152.1","O70244","CUBN_RAT",4e-04,"uncharacterized LOC111104287"
"624","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",1.6,"uncharacterized LOC111104287"
"625","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42616874,"XM_022438152.1","O70244","CUBN_RAT",1e-10,"uncharacterized LOC111104287"
"626","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42617134,"XM_022438150.1","O70244","CUBN_RAT",6e-04,"uncharacterized LOC111104287"
"627","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42617134,"XM_022438150.1","O70244","CUBN_RAT",0.007,"uncharacterized LOC111104287"
"628","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42616874,"XM_022438152.1","O70244","CUBN_RAT",3.5,"uncharacterized LOC111104287"
