"","chr","start","end","meth.diff","strand","pvalue","qvalue","intron-start","intron-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product"
"371","NC_035784.1",14145240,14145240,54.649947753396,"+",4.1025449654353e-10,8.76173258877228e-09,14134753,14148379,14132625,14151327,"111137332",14132625,14151327,"XM_022488765.1","Q7T3C6","CPSF5_DANRE",3e-120,"cleavage and polyadenylation specificity factor subunit 5-like"
"397","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21898124,21910081,"XM_022489759.1","P54254","ATX1_MOUSE",6e-46,"uncharacterized LOC111138013"
"398","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21886317,21910081,"XM_022489767.1","P54254","ATX1_MOUSE",6e-46,"uncharacterized LOC111138013"
"399","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21882854,21910081,"XM_022489764.1","P54254","ATX1_MOUSE",7e-46,"uncharacterized LOC111138013"
"400","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21882853,21910081,"XM_022489760.1","P54254","ATX1_MOUSE",7e-46,"uncharacterized LOC111138013"
"401","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21895138,21910081,"XM_022489761.1","P54254","ATX1_MOUSE",6e-46,"uncharacterized LOC111138013"
"402","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21868572,21910081,"XM_022489763.1","P54254","ATX1_MOUSE",6e-46,"uncharacterized LOC111138013"
"403","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21896848,21910081,"XM_022489766.1","P54254","ATX1_MOUSE",6e-46,"uncharacterized LOC111138013"
"404","NC_035784.1",21869175,21869175,51.7746913580247,"+",1.13766257142529e-20,1.07717607061306e-18,21868912,21882852,21868572,21910081,"111138013",21894128,21910081,"XM_022489765.1","P54254","ATX1_MOUSE",6e-46,"uncharacterized LOC111138013"
"406","NC_035784.1",26800340,26800340,66.6223908918406,"+",2.74201242216758e-23,3.62344166891098e-21,26799172,26800656,26784993,26800712,"111133596",26784993,26800712,"XM_022482105.1","P87362","BLMH_CHICK",8e-177,"bleomycin hydrolase-like"
"407","NC_035784.1",32778720,32778720,51.8620877129395,"+",1.97943180116512e-35,9.37095331770605e-33,32777179,32779218,32774850,32788391,"111135006",32774850,32788391,"XM_022484674.1","P28020","CSK21_XENLA",0,"casein kinase II subunit alpha-like"
"408","NC_035784.1",32778720,32778720,51.8620877129395,"+",1.97943180116512e-35,9.37095331770605e-33,32777179,32779218,32774850,32788391,"111135006",32774850,32788391,"XM_022484672.1","P28020","CSK21_XENLA",0,"casein kinase II subunit alpha-like"
"415","NC_035784.1",49941161,49941161,52.9237288135593,"+",6.27049657096272e-14,2.46599735659435e-12,49941089,49943071,49923357,49943451,"111137130",49923357,49943450,"XM_022488433.1","Q14028","CNGB1_HUMAN",1e-137,"cyclic nucleotide-gated cation channel beta-1-like"
"416","NC_035784.1",49941161,49941161,52.9237288135593,"+",6.27049657096272e-14,2.46599735659435e-12,49941089,49943071,49923357,49943451,"111137130",49923357,49943450,"XM_022488434.1","Q14028","CNGB1_HUMAN",1e-135,"cyclic nucleotide-gated cation channel beta-1-like"
"417","NC_035784.1",49941161,49941161,52.9237288135593,"+",6.27049657096272e-14,2.46599735659435e-12,49941089,49943071,49923357,49943451,"111137130",49923357,49941089,"XM_022488436.1","Q14028","CNGB1_HUMAN",7e-137,"cyclic nucleotide-gated cation channel beta-1-like"
"418","NC_035784.1",49941161,49941161,52.9237288135593,"+",6.27049657096272e-14,2.46599735659435e-12,49941089,49943071,49923357,49943451,"111137130",49923357,49943451,"XM_022488432.1","Q14028","CNGB1_HUMAN",8e-136,"cyclic nucleotide-gated cation channel beta-1-like"
"419","NC_035784.1",49990877,49990877,51.7558580396544,"+",2.06663273209761e-17,1.30137565707763e-15,49990846,49991347,49990087,50005106,"111135899",49990087,50005106,"XM_022486352.1","O75131","CPNE3_HUMAN",0,"copine-3-like"
"475","NC_035784.1",50724128,50724128,53.4308394954328,"+",3.63775048016898e-22,4.14611163588639e-20,50723780,50724982,50714962,50725332,"111138440",50714962,50725332,"XM_022490405.1","P35998","PRS7_HUMAN",0,"26S proteasome regulatory subunit 7"
"476","NC_035784.1",52580951,52580951,50.7936507936508,"+",6.65800498561521e-09,1.14141988178668e-07,52580717,52581027,52576801,52582157,"111135225",52576801,52582157,"XM_022485090.1","P57772","SELB_HUMAN",0,"selenocysteine-specific elongation factor-like"
"477","NC_035784.1",52580951,52580951,50.7936507936508,"+",6.65800498561521e-09,1.14141988178668e-07,52580717,52581027,52576801,52582157,"111135225",52576801,52582157,"XM_022485091.1","P57772","SELB_HUMAN",0,"selenocysteine-specific elongation factor-like"
"478","NC_035784.1",52601241,52601241,51.9230769230769,"+",1.06432155373006e-30,3.20311235788931e-28,52600945,52602133,52598334,52605104,"111135914",52598334,52605104,"XM_022486392.1","P29218","IMPA1_HUMAN",7e-82,"inositol monophosphatase 1-like"
"479","NC_035784.1",52601241,52601241,51.9230769230769,"+",1.06432155373006e-30,3.20311235788931e-28,52600945,52602133,52598334,52605104,"111135914",52598334,52605065,"XM_022486393.1","P29218","IMPA1_HUMAN",3e-82,"inositol monophosphatase 1-like"
"480","NC_035784.1",53283229,53283229,55.8994599085999,"+",1.68577594566493e-21,1.76567977248336e-19,53282922,53283307,53269677,53284646,"111132997",53269678,53284646,"XM_022481016.1","Q66H62","CYLD_RAT",1e-139,"ubiquitin carboxyl-terminal hydrolase CYLD-like"
"481","NC_035784.1",53283229,53283229,55.8994599085999,"+",1.68577594566493e-21,1.76567977248336e-19,53282922,53283307,53269677,53284646,"111132997",53269678,53284646,"XM_022481016.1","Q66H62","CYLD_RAT",0.001,"ubiquitin carboxyl-terminal hydrolase CYLD-like"
"482","NC_035784.1",53283229,53283229,55.8994599085999,"+",1.68577594566493e-21,1.76567977248336e-19,53282922,53283307,53269677,53284646,"111132997",53269678,53284646,"XM_022481016.1","Q66H62","CYLD_RAT",3e-20,"ubiquitin carboxyl-terminal hydrolase CYLD-like"
"483","NC_035784.1",53283229,53283229,55.8994599085999,"+",1.68577594566493e-21,1.76567977248336e-19,53282922,53283307,53269677,53284646,"111132997",53269677,53282007,"XM_022481017.1","Q66H62","CYLD_RAT",6e-04,"ubiquitin carboxyl-terminal hydrolase CYLD-like"
"484","NC_035784.1",53283229,53283229,55.8994599085999,"+",1.68577594566493e-21,1.76567977248336e-19,53282922,53283307,53269677,53284646,"111132997",53269677,53282007,"XM_022481017.1","Q66H62","CYLD_RAT",2e-89,"ubiquitin carboxyl-terminal hydrolase CYLD-like"
"485","NC_035784.1",53283229,53283229,55.8994599085999,"+",1.68577594566493e-21,1.76567977248336e-19,53282922,53283307,53269677,53284646,"111132997",53269677,53282007,"XM_022481017.1","Q66H62","CYLD_RAT",3e-20,"ubiquitin carboxyl-terminal hydrolase CYLD-like"
"499","NC_035784.1",55379467,55379467,57.0766032304494,"+",2.16784062131122e-17,1.3582507094579e-15,55375705,55381416,55353197,55390427,"111133354",55353197,55390427,"XM_022481683.1","Q6ZV89","SH2D5_HUMAN",1,"uncharacterized LOC111133354"
"500","NC_035784.1",55379467,55379467,57.0766032304494,"+",2.16784062131122e-17,1.3582507094579e-15,55375705,55381416,55353197,55390427,"111133354",55353197,55390427,"XM_022481683.1","Q6ZV89","SH2D5_HUMAN",2e-23,"uncharacterized LOC111133354"
"501","NC_035784.1",55379467,55379467,57.0766032304494,"+",2.16784062131122e-17,1.3582507094579e-15,55375705,55381416,55353197,55390427,"111133354",55353197,55390427,"XM_022481682.1","Q6ZV89","SH2D5_HUMAN",3e-23,"uncharacterized LOC111133354"
"502","NC_035784.1",55379467,55379467,57.0766032304494,"+",2.16784062131122e-17,1.3582507094579e-15,55375705,55381416,55353197,55390427,"111133354",55353197,55390427,"XM_022481682.1","Q6ZV89","SH2D5_HUMAN",1,"uncharacterized LOC111133354"
"504","NC_035784.1",61728079,61728079,58.9783281733746,"+",6.24872014904031e-12,1.81807080433758e-10,61727659,61728374,61720640,61741559,"111134423",61724533,61741559,"XM_022483411.1","Q9ES28","ARHG7_MOUSE",6e-156,"rho guanine nucleotide exchange factor 7-like"
"505","NC_035784.1",61728079,61728079,58.9783281733746,"+",6.24872014904031e-12,1.81807080433758e-10,61727659,61728374,61720640,61741559,"111134423",61724537,61741559,"XM_022483417.1","O55043","ARHG7_RAT",1e-159,"rho guanine nucleotide exchange factor 7-like"
"506","NC_035784.1",61728079,61728079,58.9783281733746,"+",6.24872014904031e-12,1.81807080433758e-10,61727659,61728374,61720640,61741559,"111134423",61724529,61741559,"XM_022483413.1","Q9ES28","ARHG7_MOUSE",4e-150,"rho guanine nucleotide exchange factor 7-like"
"507","NC_035784.1",61728079,61728079,58.9783281733746,"+",6.24872014904031e-12,1.81807080433758e-10,61727659,61728374,61720640,61741559,"111134423",61724533,61741559,"XM_022483415.1","Q9ES28","ARHG7_MOUSE",5e-152,"rho guanine nucleotide exchange factor 7-like"
"508","NC_035784.1",61728079,61728079,58.9783281733746,"+",6.24872014904031e-12,1.81807080433758e-10,61727659,61728374,61720640,61741559,"111134423",61724543,61741559,"XM_022483418.1","O55043","ARHG7_RAT",1e-159,"rho guanine nucleotide exchange factor 7-like"
"509","NC_035784.1",61728079,61728079,58.9783281733746,"+",6.24872014904031e-12,1.81807080433758e-10,61727659,61728374,61720640,61741559,"111134423",61724529,61736804,"XM_022483421.1","Q14155","ARHG7_HUMAN",8e-144,"rho guanine nucleotide exchange factor 7-like"
"510","NC_035784.1",61728079,61728079,58.9783281733746,"+",6.24872014904031e-12,1.81807080433758e-10,61727659,61728374,61720640,61741559,"111134423",61724535,61741559,"XM_022483416.1","O55043","ARHG7_RAT",3e-156,"rho guanine nucleotide exchange factor 7-like"
"511","NC_035784.1",61728079,61728079,58.9783281733746,"+",6.24872014904031e-12,1.81807080433758e-10,61727659,61728374,61720640,61741559,"111134423",61724529,61741559,"XM_022483410.1","Q9ES28","ARHG7_MOUSE",3e-154,"rho guanine nucleotide exchange factor 7-like"
"512","NC_035784.1",61728079,61728079,58.9783281733746,"+",6.24872014904031e-12,1.81807080433758e-10,61727659,61728374,61720640,61741559,"111134423",61724533,61741559,"XM_022483414.1","O55043","ARHG7_RAT",6e-156,"rho guanine nucleotide exchange factor 7-like"
"513","NC_035784.1",61728079,61728079,58.9783281733746,"+",6.24872014904031e-12,1.81807080433758e-10,61727659,61728374,61720640,61741559,"111134423",61720640,61741559,"XM_022483422.1","Q9ES28","ARHG7_MOUSE",4e-155,"rho guanine nucleotide exchange factor 7-like"
"514","NC_035784.1",61728079,61728079,58.9783281733746,"+",6.24872014904031e-12,1.81807080433758e-10,61727659,61728374,61720640,61741559,"111134423",61724550,61741559,"XM_022483420.1","O55043","ARHG7_RAT",2e-158,"rho guanine nucleotide exchange factor 7-like"
"515","NC_035784.1",61728079,61728079,58.9783281733746,"+",6.24872014904031e-12,1.81807080433758e-10,61727659,61728374,61720640,61741559,"111134423",61724549,61741559,"XM_022483419.1","O55043","ARHG7_RAT",1e-162,"rho guanine nucleotide exchange factor 7-like"
"537","NC_035784.1",76218383,76218383,63.8339920948617,"+",5.35528077919722e-25,8.42959725773957e-23,76217988,76218545,76212133,76220093,"111138362",76212133,76220093,"XM_022490290.1","Q15696","U2AFM_HUMAN",7e-66,"U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2-like"
"538","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",0.035,"putative ankyrin repeat protein RF_0381"
"539","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",0.23,"putative ankyrin repeat protein RF_0381"
"540","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",0.61,"putative ankyrin repeat protein RF_0381"
"541","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",1e-13,"putative ankyrin repeat protein RF_0381"
"542","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",0.11,"putative ankyrin repeat protein RF_0381"
"543","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",2.4,"putative ankyrin repeat protein RF_0381"
"544","NC_035784.1",79293415,79293415,55.1282051282051,"+",1.39460526131832e-45,1.58154831874172e-42,79290556,79294667,79289210,79294705,"111133750",79289210,79294705,"XM_022482383.1","Q9XZC0","LCTA_LATTR",9e-07,"putative ankyrin repeat protein RF_0381"
"545","NC_035784.1",79841167,79841167,51.3280145815151,"+",5.63990812562758e-51,9.63769148639438e-48,79840214,79841172,79823553,79844002,"111132625",NA,NA,NA,NA,NA,NA,NA
"546","NC_035784.1",81784752,81784752,51.7203107658158,"+",4.74747850642396e-12,1.41022780181074e-10,81784745,81785265,81781847,81792574,"111132665",81781847,81792574,"XM_022480491.1","P27446","FYN_XIPHE",7e-107,"tyrosine-protein kinase SRK2-like"
"556","NC_035784.1",87874189,87874189,52.3349436392915,"+",1.28880163234608e-14,5.56785523778278e-13,87867721,87875476,87859893,87957463,"111136988",87859893,87957463,"XM_022488197.1","Q5R5S4","PSMD1_PONAB",3e-13,"26S proteasome non-ATPase regulatory subunit 1-like"
"557","NC_035784.1",87874189,87874189,52.3349436392915,"+",1.28880163234608e-14,5.56785523778278e-13,87867721,87875476,87859893,87957463,"111136988",87859893,87957463,"XM_022488197.1","Q5R5S4","PSMD1_PONAB",0,"26S proteasome non-ATPase regulatory subunit 1-like"
"560","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94936011,95024359,"XM_022484069.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like"
"561","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94929877,95024359,"XM_022484073.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like"
"562","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94977373,95024359,"XM_022484070.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like"
"563","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94955328,95024359,"XM_022484075.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like"
"564","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",95014378,95024359,"XM_022484076.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like"
"565","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94936009,95024359,"XM_022484067.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like"
"566","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94972610,95024354,"XM_022484072.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like"
"567","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94980660,95024359,"XM_022484074.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like"
"568","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",95002124,95024359,"XM_022484063.1","P49701","VDR_COTJA",5e-39,"nuclear hormone receptor HR96-like"
"569","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94984627,95024354,"XM_022484071.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like"
"570","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94936009,95024359,"XM_022484064.1","P49701","VDR_COTJA",3e-39,"nuclear hormone receptor HR96-like"
"571","NC_035784.1",94932868,94932868,51.7418394137701,"+",3.89416623224716e-23,5.04704990485111e-21,94930502,94936008,94929877,95024359,"111134737",94952690,95024359,"XM_022484068.1","P49701","VDR_COTJA",2e-39,"nuclear hormone receptor HR96-like"
"573","NC_035784.1",96552801,96552801,50.0833333333333,"+",6.84769561146376e-18,4.60991458405232e-16,96552758,96553076,96544978,96559193,"111136507",96544978,96559193,"XM_022487401.1","Q2TAF4","INT6A_XENLA",0,"integrator complex subunit 6-like"
"574","NC_035784.1",96552801,96552801,50.0833333333333,"+",6.84769561146376e-18,4.60991458405232e-16,96552758,96553076,96544978,96559193,"111136507",96544978,96559193,"XM_022487401.1","Q2TAF4","INT6A_XENLA",6e-09,"integrator complex subunit 6-like"
"575","NC_035785.1",12703932,12703932,56.1190476190476,"+",6.22713023405873e-30,1.70351890143369e-27,12703920,12704422,12689829,12707130,"111100321",12689829,12707130,"XM_022432056.1","B5DF93","PATL1_RAT",2e-51,"protein PAT1 homolog 1-like"
"576","NC_035785.1",12703932,12703932,56.1190476190476,"+",6.22713023405873e-30,1.70351890143369e-27,12703920,12704422,12689829,12707130,"111100321",12689829,12707130,"XM_022432057.1","B5DF93","PATL1_RAT",3e-06,"protein PAT1 homolog 1-like"
"577","NC_035785.1",12703932,12703932,56.1190476190476,"+",6.22713023405873e-30,1.70351890143369e-27,12703920,12704422,12689829,12707130,"111100321",12689829,12707130,"XM_022432057.1","B5DF93","PATL1_RAT",1e-51,"protein PAT1 homolog 1-like"
"578","NC_035785.1",12703932,12703932,56.1190476190476,"+",6.22713023405873e-30,1.70351890143369e-27,12703920,12704422,12689829,12707130,"111100321",12689829,12707130,"XM_022432056.1","B5DF93","PATL1_RAT",7e-06,"protein PAT1 homolog 1-like"
"579","NC_035786.1",8624214,8624214,60.4520547945206,"+",2.41710871636088e-20,2.19448846526367e-18,8623812,8624263,8622458,8628493,"111104374",8622458,8628493,"XM_022438280.1","F6YVB9","E2F7_XENTR",3e-61,"transcription factor E2F7-like"
"580","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118770,"XM_022439644.1","Q90XC2","NEK8_DANRE",4e-136,"serine/threonine-protein kinase Nek9-like"
"581","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439642.1","Q90XC2","NEK8_DANRE",1e-08,"serine/threonine-protein kinase Nek9-like"
"582","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439645.1","Q90XC2","NEK8_DANRE",8e-137,"serine/threonine-protein kinase Nek9-like"
"583","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439645.1","Q90XC2","NEK8_DANRE",2e-06,"serine/threonine-protein kinase Nek9-like"
"584","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439645.1","Q90XC2","NEK8_DANRE",1.3,"serine/threonine-protein kinase Nek9-like"
"585","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118773,"XM_022439643.1","Q90XC2","NEK8_DANRE",2e-137,"serine/threonine-protein kinase Nek9-like"
"586","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118773,"XM_022439643.1","Q90XC2","NEK8_DANRE",2e-06,"serine/threonine-protein kinase Nek9-like"
"587","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439642.1","Q90XC2","NEK8_DANRE",2e-06,"serine/threonine-protein kinase Nek9-like"
"588","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439642.1","Q90XC2","NEK8_DANRE",1.3,"serine/threonine-protein kinase Nek9-like"
"589","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118770,"XM_022439644.1","Q90XC2","NEK8_DANRE",2e-06,"serine/threonine-protein kinase Nek9-like"
"590","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118770,"XM_022439644.1","Q90XC2","NEK8_DANRE",1.3,"serine/threonine-protein kinase Nek9-like"
"591","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118773,"XM_022439643.1","Q90XC2","NEK8_DANRE",1e-08,"serine/threonine-protein kinase Nek9-like"
"592","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439645.1","Q90XC2","NEK8_DANRE",1e-08,"serine/threonine-protein kinase Nek9-like"
"593","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118770,"XM_022439644.1","Q90XC2","NEK8_DANRE",9e-09,"serine/threonine-protein kinase Nek9-like"
"594","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118772,"XM_022439642.1","Q90XC2","NEK8_DANRE",3e-136,"serine/threonine-protein kinase Nek9-like"
"595","NC_035786.1",40104349,40104349,62.3566391980291,"+",2.89979953323166e-31,9.29912798434629e-29,40104174,40104739,40101110,40118773,"111105379",40101110,40118773,"XM_022439643.1","Q90XC2","NEK8_DANRE",1.3,"serine/threonine-protein kinase Nek9-like"
"599","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",1e-06,"uncharacterized LOC111104287"
"600","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610992,"XM_022438154.1","O70244","CUBN_RAT",1e-10,"uncharacterized LOC111104287"
"601","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42616874,"XM_022438152.1","O70244","CUBN_RAT",0.009,"uncharacterized LOC111104287"
"602","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",7e-04,"uncharacterized LOC111104287"
"603","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610992,"XM_022438154.1","O70244","CUBN_RAT",1.5,"uncharacterized LOC111104287"
"604","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42623146,"XM_022438149.1","O70244","CUBN_RAT",1e-06,"uncharacterized LOC111104287"
"605","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610992,"XM_022438154.1","O70244","CUBN_RAT",0.84,"uncharacterized LOC111104287"
"606","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42616874,"XM_022438152.1","O70244","CUBN_RAT",0.007,"uncharacterized LOC111104287"
"607","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",0.11,"uncharacterized LOC111104287"
"608","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42623146,"XM_022438149.1","O70244","CUBN_RAT",1,"uncharacterized LOC111104287"
"609","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",0.002,"uncharacterized LOC111104287"
"610","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",0.94,"uncharacterized LOC111104287"
"611","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42617134,"XM_022438150.1","O70244","CUBN_RAT",3.4,"uncharacterized LOC111104287"
"612","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",0.01,"uncharacterized LOC111104287"
"613","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42617134,"XM_022438150.1","O70244","CUBN_RAT",0.85,"uncharacterized LOC111104287"
